publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2023-06-30,2023-06-30,TOTAL_ab2882c8,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,12940,observed,12940,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R23C15,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,Total(f),2021–22,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2021_22_dd8903a1,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R23C30,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,Total(f),2021–22,Proportion (%)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,13591,observed,13591,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R23C16,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,Total(f),2022–23,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2022_23_0d9e498b,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R23C31,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,Total(f),2022–23,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,27,observed,27,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C2,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2008–09,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C18,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2008–09,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,35,observed,35,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C3,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2009–10,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C19,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2009–10,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,19,observed,19,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C4,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2010–11,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C20,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2010–11,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,23,observed,23,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C5,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2011–12,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2011_12_dd65d86c,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C21,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2011–12,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,25,observed,25,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C6,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2012–13,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2012_13_94552411,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C22,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2012–13,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,28,observed,28,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C7,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2013–14,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2013_14_4115b20a,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C23,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2013–14,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,30,observed,30,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C8,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2014–15,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2014_15_392dc544,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C24,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2014–15,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2015_16_ecc4ae2a,NUMBER_a081e07b,published-value,published-unit,16,observed,16,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C9,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2015–16,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2015_16_ecc4ae2a,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C25,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2015–16,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,18,observed,18,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C10,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2016–17,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2016_17_14c8c17c,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C26,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2016–17,Proportion (%)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,13,observed,13,sha256:819a9038c8be9315cb2867209e217e00161bb816287bdf3af3a65e24635c6650,Table 35,R7C11,sha256:3330a7c4f5ca0827b0f0fce819bfafcb1fb44b011d0ed863637ea02a769c156d,RecipeV01,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,sha256:0dd2639c62be5dcb3dd348e99c37985085a1461849f678795d41377e1edfbffe,recorded-crime-offenders,sha256:cef689daef0dde9fc8f7ca39192ffe4436d2018c5286d5a3e6e03631e7384cef,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:3b16d9ac831cc2c6289459716e6ef316cd26b9aef7dd4cf3ae48bf5874e0e15d,sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:83440370b14ea7b2f05f0125c1d068f5d392f827092d14472e959400063b12e5,01 Homicide and related offences,2017–18,Number
