publication_vintage_date,reference_date,indigenous_status_id,rate_basis_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_rate_basis,raw_observation_period,raw_jurisdiction
2025-06-30,2018-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2018-06-30,TAS,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R44C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Age standardised(d),2017–18,Tasmania(h)
2025-06-30,2018-06-30,NON_INDIGENOUS,CRUDE,2018-06-30,ACT,crude-defendant-rate,per-100000-persons-aged-10-plus,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R59C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Crude(b),2017–18,Australian Capital Territory(j)(k)(l)
2025-06-30,2018-06-30,NON_INDIGENOUS,CRUDE,2018-06-30,NSW,crude-defendant-rate,per-100000-persons-aged-10-plus,920.2,observed,920.2,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R9C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Crude(b),2017–18,New South Wales(a)
2025-06-30,2018-06-30,NON_INDIGENOUS,CRUDE,2018-06-30,NT,crude-defendant-rate,per-100000-persons-aged-10-plus,873.9,observed,873.9,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R49C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Crude(b),2017–18,Northern Territory(i)
2025-06-30,2018-06-30,NON_INDIGENOUS,CRUDE,2018-06-30,QLD,crude-defendant-rate,per-100000-persons-aged-10-plus,1764.3,observed,1764.3,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R19C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Crude(b),2017–18,Queensland
2025-06-30,2018-06-30,NON_INDIGENOUS,CRUDE,2018-06-30,SA,crude-defendant-rate,per-100000-persons-aged-10-plus,1089.9,observed,1089.9,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R29C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Crude(b),2017–18,South Australia(e)(f)(g)
2025-06-30,2018-06-30,NON_INDIGENOUS,CRUDE,2018-06-30,TAS,crude-defendant-rate,per-100000-persons-aged-10-plus,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R39C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Non-Indigenous,Crude(b),2017–18,Tasmania(h)
2025-06-30,2018-06-30,RATE_RATIO,AGE_STANDARDISED,2018-06-30,ACT,indigenous-to-non-indigenous-rate-ratio,ratio,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R65C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Age standardised(d),2017–18,Australian Capital Territory(j)(k)(l)
2025-06-30,2018-06-30,RATE_RATIO,AGE_STANDARDISED,2018-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,5.6,observed,5.6,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R15C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Age standardised(d),2017–18,New South Wales(a)
2025-06-30,2018-06-30,RATE_RATIO,AGE_STANDARDISED,2018-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,10,observed,10,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R55C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Age standardised(d),2017–18,Northern Territory(i)
2025-06-30,2018-06-30,RATE_RATIO,AGE_STANDARDISED,2018-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,5.7,observed,5.7,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R25C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Age standardised(d),2017–18,Queensland
2025-06-30,2018-06-30,RATE_RATIO,AGE_STANDARDISED,2018-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,9.1,observed,9.1,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R35C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Age standardised(d),2017–18,South Australia(e)(f)(g)
2025-06-30,2018-06-30,RATE_RATIO,AGE_STANDARDISED,2018-06-30,TAS,indigenous-to-non-indigenous-rate-ratio,ratio,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R45C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Age standardised(d),2017–18,Tasmania(h)
2025-06-30,2018-06-30,RATE_RATIO,CRUDE,2018-06-30,ACT,indigenous-to-non-indigenous-rate-ratio,ratio,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R60C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Crude(b),2017–18,Australian Capital Territory(j)(k)(l)
2025-06-30,2018-06-30,RATE_RATIO,CRUDE,2018-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,6.3,observed,6.3,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R10C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Crude(b),2017–18,New South Wales(a)
2025-06-30,2018-06-30,RATE_RATIO,CRUDE,2018-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,10.5,observed,10.5,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R50C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Crude(b),2017–18,Northern Territory(i)
2025-06-30,2018-06-30,RATE_RATIO,CRUDE,2018-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,6.8,observed,6.8,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R20C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Crude(b),2017–18,Queensland
2025-06-30,2018-06-30,RATE_RATIO,CRUDE,2018-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,10.8,observed,10.8,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R30C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Crude(b),2017–18,South Australia(e)(f)(g)
2025-06-30,2018-06-30,RATE_RATIO,CRUDE,2018-06-30,TAS,indigenous-to-non-indigenous-rate-ratio,ratio,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R40C3,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Ratio(c),Crude(b),2017–18,Tasmania(h)
2025-06-30,2019-06-30,INDIGENOUS,AGE_STANDARDISED,2019-06-30,ACT,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R63C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Age standardised(d),2018–19,Australian Capital Territory(j)(k)(l)
2025-06-30,2019-06-30,INDIGENOUS,AGE_STANDARDISED,2019-06-30,NSW,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,5744.9,observed,5744.9,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R13C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Age standardised(d),2018–19,New South Wales(a)
2025-06-30,2019-06-30,INDIGENOUS,AGE_STANDARDISED,2019-06-30,NT,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,8039.1,observed,8039.1,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R53C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Age standardised(d),2018–19,Northern Territory(i)
2025-06-30,2019-06-30,INDIGENOUS,AGE_STANDARDISED,2019-06-30,QLD,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,10397.2,observed,10397.2,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R23C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Age standardised(d),2018–19,Queensland
2025-06-30,2019-06-30,INDIGENOUS,AGE_STANDARDISED,2019-06-30,SA,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,10872.7,observed,10872.7,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R33C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Age standardised(d),2018–19,South Australia(e)(f)(g)
2025-06-30,2019-06-30,INDIGENOUS,AGE_STANDARDISED,2019-06-30,TAS,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R43C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Age standardised(d),2018–19,Tasmania(h)
2025-06-30,2019-06-30,INDIGENOUS,CRUDE,2019-06-30,ACT,crude-defendant-rate,per-100000-persons-aged-10-plus,,not_available,na,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R58C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Crude(b),2018–19,Australian Capital Territory(j)(k)(l)
2025-06-30,2019-06-30,INDIGENOUS,CRUDE,2019-06-30,NSW,crude-defendant-rate,per-100000-persons-aged-10-plus,6028.2,observed,6028.2,sha256:a137daed5dc4f0a0d2b4b5d068937a462facebeb5db90919e83db21114b0e83c,Table 20,R8C4,sha256:72d5bdda62539459eb17c85a170ebdf89abd2bef6f5d551dbdd00d7b89043d69,criminal-courts-australia,sha256:4c34b4c990f87dfeaf2427278496e9fb8ee65707b15b2216bfcd9c810bc6b9b9,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:0e546f33b5bb2afbc64f8206a004c31c5d6ac31e4eadb4a4f3858b3bd51f2909,sha256:03cccdf2e25cbd5eb3e4709cc9231f646456ff1404c7413d3b5ccd11a4e6852d,human-authored/deterministic-map-v1,replay:sha256:c514247c568d276aa5b9d07e89596fb20483a4acd69ab462809349fc20bd9b30,Aboriginal and Torres Strait Islander,Crude(b),2018–19,New South Wales(a)
