reference_date,most_serious_offence_id,indigenous_status_id,aggregate_sentence_length_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence,raw_indigenous_status,raw_aggregate_sentence_length
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,TOTAL_1d7c16e5,published-value,published-unit,9.3,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R43C14,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,01 Homicide and related offences,Total (e),Total (%)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,TOTAL_ab2882c8,published-value,published-unit,2528,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R43C13,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,01 Homicide and related offences,Total (e),Total (h)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,UNDER_3_MONTHS_51315264,published-value,published-unit,0,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R43C2,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,01 Homicide and related offences,Total (e),Under 3 months
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,10_TO_UNDER_15_YEARS_128cc285,published-value,published-unit,44,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C8,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,10 to under 15 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,15_TO_UNDER_20_YEARS_d711a388,published-value,published-unit,9,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C9,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,15 to under 20 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,1_TO_UNDER_2_YEARS_50ec4c59,published-value,published-unit,1052,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C5,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,1 to under 2 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,20_YEARS_AND_OVER_e7d4bebb,published-value,published-unit,4,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C10,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,20 years and over
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,2_TO_UNDER_5_YEARS_54118536,published-value,published-unit,989,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C6,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,2 to under 5 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,3_TO_UNDER_6_MONTHS_bf1c800b,published-value,published-unit,120,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C3,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,3 to under 6 months
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,5_TO_UNDER_10_YEARS_a36098d5,published-value,published-unit,364,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C7,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,5 to under 10 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,6_TO_UNDER_12_MONTHS_8b05dfb4,published-value,published-unit,459,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C4,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,6 to under 12 months
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,LIFE_0c23e313,published-value,published-unit,0,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C11,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Life (f)
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_YEARS_6cb1f395,published-value,published-unit,2.6,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C15,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Mean (years) (i)
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_YEARS_51edc4af,published-value,published-unit,1.7,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C16,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Median (years) (i)
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OTHER_1c55d9b8,published-value,published-unit,13,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C12,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Other (g)
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,TOTAL_1d7c16e5,published-value,published-unit,32.3,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C14,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Total (%)
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,TOTAL_ab2882c8,published-value,published-unit,3079,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C13,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Total (h)
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,UNDER_3_MONTHS_51315264,published-value,published-unit,30,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R8C2,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander,Under 3 months
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,10_TO_UNDER_15_YEARS_128cc285,published-value,published-unit,95,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C8,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,10 to under 15 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,15_TO_UNDER_20_YEARS_d711a388,published-value,published-unit,24,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C9,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,15 to under 20 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,1_TO_UNDER_2_YEARS_50ec4c59,published-value,published-unit,707,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C5,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,1 to under 2 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,20_YEARS_AND_OVER_e7d4bebb,published-value,published-unit,7,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C10,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,20 years and over
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,2_TO_UNDER_5_YEARS_54118536,published-value,published-unit,787,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C6,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,2 to under 5 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,3_TO_UNDER_6_MONTHS_bf1c800b,published-value,published-unit,79,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C3,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,3 to under 6 months
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,5_TO_UNDER_10_YEARS_a36098d5,published-value,published-unit,481,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C7,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,5 to under 10 years
2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NON_INDIGENOUS_2f231fea,6_TO_UNDER_12_MONTHS_8b05dfb4,published-value,published-unit,317,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 12,R26C4,sha256:c0536bf775ac775b166c73d477a1a7151716075d18ca509f3781225b4971fd11,prisoners-in-australia,sha256:86cb359899e7bd3fac19df996dbcecd987f45df99a8e9bb4a515b72c98ab3e32,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:6121412f7ed3bf2169a0f3c67d99a40e0224a02431e6a96e6ec95a681f69bf2b,sha256:673005450a93157952efae483ab360449395c1f3f27ef5f713937bbb51ec885e,human-authored/deterministic-geometry-v1,replay:sha256:26de6d9573bf2f61b3b44849e9a6be64d125d0c00afa09a607af531615b13d18,02 Acts intended to cause injury,Non-Indigenous,6 to under 12 months
