publication_vintage_date,reference_date,characteristic_category_id,observation_period_id,jurisdiction_id,indigenous_status_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_observation_period,raw_jurisdiction,raw_indigenous_status
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NT,INDIGENOUS,defendant-count,person,476,observed,476,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R89C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Northern Territory(e)(f),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NT,NON_INDIGENOUS,defendant-count,person,65,observed,65,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R94C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Northern Territory(e)(f),Non-Indigenous
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NT,NOT_STATED,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R99C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Northern Territory(e)(f),Not stated
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NT,TOTAL,defendant-count,person,544,observed,544,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R104C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Northern Territory(e)(f),Total
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,QLD,INDIGENOUS,defendant-count,person,2991,observed,2991,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R29C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Queensland,Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,QLD,NON_INDIGENOUS,defendant-count,person,5081,observed,5081,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R34C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Queensland,Non-Indigenous
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,QLD,NOT_STATED,defendant-count,person,158,observed,158,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R39C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Queensland,Not stated
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,QLD,TOTAL,defendant-count,person,8227,observed,8227,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R44C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Queensland,Total
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,SA,INDIGENOUS,defendant-count,person,453,observed,453,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R49C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,South Australia(b)(c),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,SA,NON_INDIGENOUS,defendant-count,person,632,observed,632,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R54C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,South Australia(b)(c),Non-Indigenous
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,SA,NOT_STATED,defendant-count,person,39,observed,39,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R59C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,South Australia(b)(c),Not stated
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,SA,TOTAL,defendant-count,person,1125,observed,1125,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R64C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,South Australia(b)(c),Total
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,TAS,INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R69C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Tasmania(d),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,TAS,NON_INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R74C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Tasmania(d),Non-Indigenous
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,TAS,NOT_STATED,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R79C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Tasmania(d),Not stated
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,TAS,TOTAL,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R84C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Tasmania(d),Total
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,ACT,INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R110C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Australian Capital Territory(g)(h),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,ACT,NON_INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R115C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Australian Capital Territory(g)(h),Non-Indigenous
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,ACT,NOT_STATED,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R120C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Australian Capital Territory(g)(h),Not stated
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,ACT,TOTAL,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R125C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Australian Capital Territory(g)(h),Total
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NSW,INDIGENOUS,defendant-count,person,1772,observed,1772,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R10C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,New South Wales(a),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NSW,NON_INDIGENOUS,defendant-count,person,3053,observed,3053,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R15C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,New South Wales(a),Non-Indigenous
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NSW,NOT_STATED,defendant-count,person,219,observed,219,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R20C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,New South Wales(a),Not stated
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NSW,TOTAL,defendant-count,person,5050,observed,5050,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R25C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,New South Wales(a),Total
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NT,INDIGENOUS,defendant-count,person,574,observed,574,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R90C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Northern Territory(e)(f),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NT,NON_INDIGENOUS,defendant-count,person,76,observed,76,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R95C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Northern Territory(e)(f),Non-Indigenous
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NT,NOT_STATED,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R100C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Northern Territory(e)(f),Not stated
2025-06-30,2015-06-30,CHAR_TOTAL_YOUTH_DEFENDANTS,2015-06-30,NT,TOTAL,defendant-count,person,655,observed,655,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R105C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,Total youth defendants,2014–15,Northern Territory(e)(f),Total
