publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,5627.7,observed,5627.7,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C5,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2023–24,Aboriginal and Torres Strait Islander,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,52,observed,52,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C3,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2023–24,Non-Indigenous,Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,698.6,observed,698.6,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C6,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2023–24,Non-Indigenous,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,62,observed,62,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C4,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2023–24,Total(c),Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2023_24_275b6c33,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,807.9,observed,807.9,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C7,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2023–24,Total(c),Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C8,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2024–25,Aboriginal and Torres Strait Islander,Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,6437.8,observed,6437.8,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C11,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2024–25,Aboriginal and Torres Strait Islander,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2024_25_a2e07178,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,48,observed,48,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C9,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2024–25,Non-Indigenous,Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2024_25_a2e07178,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,614.1,observed,614.1,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C12,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2024–25,Non-Indigenous,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2024_25_a2e07178,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,60,observed,60,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C10,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2024–25,Total(c),Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2024_25_a2e07178,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,745.4,observed,745.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R263C13,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,Australian Capital Territory(m),2024–25,Total(c),Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,649,observed,649,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C2,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2023–24,Aboriginal and Torres Strait Islander,Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,5745.9,observed,5745.9,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C5,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2023–24,Aboriginal and Torres Strait Islander,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,1071,observed,1071,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C3,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2023–24,Non-Indigenous,Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,783.7,observed,783.7,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C6,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2023–24,Non-Indigenous,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,1813,observed,1813,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C4,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2023–24,Total(c),Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2023_24_275b6c33,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,1225.4,observed,1225.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C7,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2023–24,Total(c),Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,581,observed,581,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C8,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2024–25,Aboriginal and Torres Strait Islander,Number
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,5099.4,observed,5099.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C11,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2024–25,Aboriginal and Torres Strait Islander,Offender rate(d)
2025-06-30,2025-06-30,15_17_YEARS_80d81828,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2024_25_a2e07178,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,1082,observed,1082,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 28,R31C9,sha256:55cc3fe294da0bac43fd0629ec45a40c946d4498f55854b39f93796b51caa3de,TargetScopedRecipeV02,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,sha256:0584e04198689bad5a71f9e47aadee6dd7ad2a88455407c4b7573ebb4e9af6ad,recorded-crime-offenders,sha256:8904d6f4643095b61d7244628d6d60a7d30fb74bff0e4899fbafcde9b9a5b612,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:f08036de830130dfe6c43aa08ae86338fb2dd0e8ee56981537735c5561dcaa1f,sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:d94fcde9a8a02ca0bd9dc27a88e6c029c140193e6e139b98b64c5641387b4e1b,15–17 years,Females,New South Wales(e)(f)(g),2024–25,Non-Indigenous,Number
