publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,observation_period_id,sentence_statistic_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_observation_period,raw_sentence_statistic,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,679,observed,679,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C2,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Custody in a correctional institution,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_FINES,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1322,observed,1322,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C7,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Fines,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,140,observed,140,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C4,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Fully suspended sentence of imprisonment,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1025,observed,1025,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C8,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Good behaviour (incl. bonds),Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,100,observed,100,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C3,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Intensive penalty in the community,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,564,observed,564,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C6,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Moderate penalty in the community,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,342,observed,342,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C9,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Nominal and other penalties,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_50_54_YEARS,COUNT,2022-06-30,SENTENCE_TOTAL,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,4314,observed,4314,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R52C10,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,50–54 years,50–54 years,2021–22,Total,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,63,observed,63,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C5,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Community service / work,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,503,observed,503,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C2,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Custody in a correctional institution,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_FINES,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1101,observed,1101,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C7,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Fines,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,110,observed,110,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C4,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Fully suspended sentence of imprisonment,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1260,observed,1260,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C8,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Good behaviour (incl. bonds),Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,80,observed,80,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C3,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Intensive penalty in the community,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,486,observed,486,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C6,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Moderate penalty in the community,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,492,observed,492,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C9,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Nominal and other penalties,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_55_YEARS_AND_OVER,COUNT,2022-06-30,SENTENCE_TOTAL,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,4120,observed,4120,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R53C10,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,55 years and over,55 years and over,2021–22,Total,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
